File Name,29 AUG 24 PLATE 4.pcrd,,,,,
Created By User,NICOLE,,,,,
Notes,,,,,,
ID,29 AUG 24 PLATE 4,,,,,
Run Started,08/29/2024 18:53:21 UTC,,,,,
Run Ended,08/29/2024 20:26:40 UTC,,,,,
Sample Vol,20,,,,,
Lid Temp,105,,,,,
Protocol File Name,Unknown.prcl,,,,,
Plate Setup File Name,DefaultPlate.pltd,,,,,
Base Serial Number,795BR03699,,,,,
Optical Head Serial Number,795BR03699,,,,,
CFX Maestro Version,5.3.022.1030. ,,,,,
,,,,,,
Well group,All Wells,,,,,
Amplification step,3,,,,,
Melt step,,,,,,
,,,,,,
,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,SYBR,Library,Unkn,3/13/24_WIN_MIS,,
A02,SYBR,Library,Unkn,3/13/24_PWC_WHC,,
A03,SYBR,Library,Unkn,3/13/24_PWC_SBR,,
A04,SYBR,Library,Unkn,3/13/24_PWC_PHR,,
A05,SYBR,Library,Unkn,3/13/24_PWC_BBL,,
A06,SYBR,Library,Unkn,3/18/24_NIN_NIB,,
A07,SYBR,Library,Unkn,3/18/24_NIN_HHP,,
A08,SYBR,Library,Unkn,3/18/24_NIN_WBA,,
A09,SYBR,Library,Unkn,3/18/24_PJP_CFL,,
A10,SYBR,Library,Unkn,3/18/24_Tap Blank #1,38.23,
A11,SYBR,Library,Unkn,3/18/24_Tap Blank #2,,
A12,SYBR,Library,NTC,Neg,,
B01,SYBR,Library,Unkn,3/13/24_WIN_MIS,,
B02,SYBR,Library,Unkn,3/13/24_PWC_WHC,,
B03,SYBR,Library,Unkn,3/13/24_PWC_SBR,,
B04,SYBR,Library,Unkn,3/13/24_PWC_PHR,37.71,
B05,SYBR,Library,Unkn,3/13/24_PWC_BBL,,
B06,SYBR,Library,Unkn,3/18/24_NIN_NIB,,
B07,SYBR,Library,Unkn,3/18/24_NIN_HHP,,
B08,SYBR,Library,Unkn,3/18/24_NIN_WBA,,
B09,SYBR,Library,Unkn,3/18/24_PJP_CFL,,
B10,SYBR,Library,Unkn,3/18/24_Tap Blank #1,,
B11,SYBR,Library,Unkn,3/18/24_Tap Blank #2,,
B12,SYBR,Library,NTC,Neg,,
C01,SYBR,Library,Unkn,3/13/24_WIN_MIS,,
C02,SYBR,Library,Unkn,3/13/24_PWC_WHC,,
C03,SYBR,Library,Unkn,3/13/24_PWC_SBR,,
C04,SYBR,Library,Unkn,3/13/24_PWC_PHR,39.73,
C05,SYBR,Library,Unkn,3/13/24_PWC_BBL,,
C06,SYBR,Library,Unkn,3/18/24_NIN_NIB,,
C07,SYBR,Library,Unkn,3/18/24_NIN_HHP,,
C08,SYBR,Library,Unkn,3/18/24_NIN_WBA,,
C09,SYBR,Library,Unkn,3/18/24_PJP_CFL,,
C10,SYBR,Library,Unkn,3/18/24_Tap Blank #1,,
C11,SYBR,Library,Unkn,3/18/24_Tap Blank #2,,
C12,SYBR,Library,NTC,Neg,,
D01,SYBR,Library,Unkn,3/13/24_WIN_MIS,,
D02,SYBR,Library,Unkn,3/13/24_PWC_WHC,,
D03,SYBR,Library,Unkn,3/13/24_PWC_SBR,,
D04,SYBR,Library,Unkn,3/13/24_PWC_PHR,,
D05,SYBR,Library,Unkn,3/13/24_PWC_BBL,,
D06,SYBR,Library,Unkn,3/18/24_NIN_NIB,,
D07,SYBR,Library,Unkn,3/18/24_NIN_HHP,,
D08,SYBR,Library,Unkn,3/18/24_NIN_WBA,,
D09,SYBR,Library,Unkn,3/18/24_PJP_CFL,,
D10,SYBR,Library,Unkn,3/18/24_Tap Blank #1,,
D11,SYBR,Library,Unkn,3/18/24_Tap Blank #2,,
D12,SYBR,Library,NTC,Neg,,
E01,SYBR,Library,Unkn,3/13/24_WIN_MIS,,
E02,SYBR,Library,Unkn,3/13/24_PWC_WHC,,
E03,SYBR,Library,Unkn,3/13/24_PWC_SBR,,
E04,SYBR,Library,Unkn,3/13/24_PWC_PHR,,
E05,SYBR,Library,Unkn,3/13/24_PWC_BBL,,
E06,SYBR,Library,Unkn,3/18/24_NIN_NIB,,
E07,SYBR,Library,Unkn,3/18/24_NIN_HHP,,
E08,SYBR,Library,Unkn,3/18/24_NIN_WBA,,
E09,SYBR,Library,Unkn,3/18/24_PJP_CFL,,
E10,SYBR,Library,Unkn,3/18/24_Tap Blank #1,,
E11,SYBR,Library,Unkn,3/18/24_Tap Blank #2,,
E12,SYBR,Library,NTC,Neg,,
F01,SYBR,Library,Unkn,3/13/24_WIN_MIS,,
F02,SYBR,Library,Unkn,3/13/24_PWC_WHC,,
F03,SYBR,Library,Unkn,3/13/24_PWC_SBR,,
F04,SYBR,Library,Unkn,3/13/24_PWC_PHR,,
F05,SYBR,Library,Unkn,3/13/24_PWC_BBL,,
F06,SYBR,Library,Unkn,3/18/24_NIN_NIB,,
F07,SYBR,Library,Unkn,3/18/24_NIN_HHP,,
F08,SYBR,Library,Unkn,3/18/24_NIN_WBA,,
F09,SYBR,Library,Unkn,3/18/24_PJP_CFL,,
F10,SYBR,Library,Unkn,3/18/24_Tap Blank #1,,
F11,SYBR,Library,Unkn,3/18/24_Tap Blank #2,,
F12,SYBR,Library,NTC,Neg,,
G01,SYBR,Library,Unkn,3/13/24_WIN_MIS spike,17.84,
G02,SYBR,Library,Unkn,3/13/24_PWC_WHC spike,17.94,
G03,SYBR,Library,Unkn,3/13/24_PWC_SBR spike,17.96,
G04,SYBR,Library,Unkn,3/13/24_PWC_PHR spike,18.03,
G05,SYBR,Library,Unkn,3/13/24_PWC_BBL spike,18.03,
G06,SYBR,Library,Unkn,3/18/24_NIN_NIB spike,17.80,
G07,SYBR,Library,Unkn,3/18/24_NIN_HHP spike,17.59,
G08,SYBR,Library,Unkn,3/18/24_NIN_WBA spike,18.73,
G09,SYBR,Library,Unkn,3/18/24_PJP_CFL spike,17.95,
G10,SYBR,Library,Unkn,3/18/24_Tap Blank #1 spike,17.86,
G11,SYBR,Library,Unkn,3/18/24_Tap Blank #2 spike,18.22,
G12,SYBR,Library,Pos Ctrl,Pos,18.52,
H01,SYBR,Library,Unkn,3/13/24_WIN_MIS spike,18.28,
H02,SYBR,Library,Unkn,3/13/24_PWC_WHC spike,18.35,
H03,SYBR,Library,Unkn,3/13/24_PWC_SBR spike,18.39,
H04,SYBR,Library,Unkn,3/13/24_PWC_PHR spike,18.25,
H05,SYBR,Library,Unkn,3/13/24_PWC_BBL spike,18.09,
H06,SYBR,Library,Unkn,3/18/24_NIN_NIB spike,18.09,
H07,SYBR,Library,Unkn,3/18/24_NIN_HHP spike,18.07,
H08,SYBR,Library,Unkn,3/18/24_NIN_WBA spike,20.07,
H09,SYBR,Library,Unkn,3/18/24_PJP_CFL spike,18.53,
H10,SYBR,Library,Unkn,3/18/24_Tap Blank #1 spike,18.20,
H11,SYBR,Library,Unkn,3/18/24_Tap Blank #2 spike,18.52,
H12,SYBR,Library,Pos Ctrl,Pos,18.41,
