File Name,29 AUG 24 PLATE 3.pcrd,,,,,
Created By User,NICOLE,,,,,
Notes,,,,,,
ID,29 AUG 24 PLATE 3,,,,,
Run Started,08/29/2024 17:14:15 UTC,,,,,
Run Ended,08/29/2024 18:47:13 UTC,,,,,
Sample Vol,20,,,,,
Lid Temp,105,,,,,
Protocol File Name,Unknown.prcl,,,,,
Plate Setup File Name,DefaultPlate.pltd,,,,,
Base Serial Number,795BR03699,,,,,
Optical Head Serial Number,795BR03699,,,,,
CFX Maestro Version,5.3.022.1030. ,,,,,
,,,,,,
Well group,All Wells,,,,,
Amplification step,3,,,,,
Melt step,,,,,,
,,,,,,
,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,SYBR,Library,Unkn,3/13/24_WKC_WIK,,
A02,SYBR,Library,Unkn,3/13/24_WKC_SMC,,
A03,SYBR,Library,Unkn,3/13/24_NWR_CPS,,
A04,SYBR,Library,Unkn,3/13/24_SGR_SLA,,
A05,SYBR,Library,Unkn,3/13/24_NIN_GHP,,
A06,SYBR,Library,Unkn,3/13/24_QON_QOB,,
A07,SYBR,Library,Unkn,3/13/24_QON_WBR,,
A08,SYBR,Library,Unkn,3/13/24_QON_SND,,
A09,SYBR,Library,Unkn,3/13/24_WIN_WKB,,
A10,SYBR,Library,Unkn,3/13/24_WIN_SHR,,
A11,SYBR,Library,Unkn,3/13/24_Tap Blank #2,,
A12,SYBR,Library,NTC,Neg,,
B01,SYBR,Library,Unkn,3/13/24_WKC_WIK,,
B02,SYBR,Library,Unkn,3/13/24_WKC_SMC,,
B03,SYBR,Library,Unkn,3/13/24_NWR_CPS,,
B04,SYBR,Library,Unkn,3/13/24_SGR_SLA,,
B05,SYBR,Library,Unkn,3/13/24_NIN_GHP,,
B06,SYBR,Library,Unkn,3/13/24_QON_QOB,,
B07,SYBR,Library,Unkn,3/13/24_QON_WBR,,
B08,SYBR,Library,Unkn,3/13/24_QON_SND,,
B09,SYBR,Library,Unkn,3/13/24_WIN_WKB,,
B10,SYBR,Library,Unkn,3/13/24_WIN_SHR,,
B11,SYBR,Library,Unkn,3/13/24_Tap Blank #2,,
B12,SYBR,Library,NTC,Neg,,
C01,SYBR,Library,Unkn,3/13/24_WKC_WIK,,
C02,SYBR,Library,Unkn,3/13/24_WKC_SMC,,
C03,SYBR,Library,Unkn,3/13/24_NWR_CPS,,
C04,SYBR,Library,Unkn,3/13/24_SGR_SLA,,
C05,SYBR,Library,Unkn,3/13/24_NIN_GHP,,
C06,SYBR,Library,Unkn,3/13/24_QON_QOB,,
C07,SYBR,Library,Unkn,3/13/24_QON_WBR,,
C08,SYBR,Library,Unkn,3/13/24_QON_SND,,
C09,SYBR,Library,Unkn,3/13/24_WIN_WKB,,
C10,SYBR,Library,Unkn,3/13/24_WIN_SHR,,
C11,SYBR,Library,Unkn,3/13/24_Tap Blank #2,,
C12,SYBR,Library,NTC,Neg,,
D01,SYBR,Library,Unkn,3/13/24_WKC_WIK,,
D02,SYBR,Library,Unkn,3/13/24_WKC_SMC,,
D03,SYBR,Library,Unkn,3/13/24_NWR_CPS,,
D04,SYBR,Library,Unkn,3/13/24_SGR_SLA,,
D05,SYBR,Library,Unkn,3/13/24_NIN_GHP,,
D06,SYBR,Library,Unkn,3/13/24_QON_QOB,,
D07,SYBR,Library,Unkn,3/13/24_QON_WBR,,
D08,SYBR,Library,Unkn,3/13/24_QON_SND,,
D09,SYBR,Library,Unkn,3/13/24_WIN_WKB,,
D10,SYBR,Library,Unkn,3/13/24_WIN_SHR,,
D11,SYBR,Library,Unkn,3/13/24_Tap Blank #2,,
D12,SYBR,Library,NTC,Neg,,
E01,SYBR,Library,Unkn,3/13/24_WKC_WIK,,
E02,SYBR,Library,Unkn,3/13/24_WKC_SMC,,
E03,SYBR,Library,Unkn,3/13/24_NWR_CPS,,
E04,SYBR,Library,Unkn,3/13/24_SGR_SLA,,
E05,SYBR,Library,Unkn,3/13/24_NIN_GHP,,
E06,SYBR,Library,Unkn,3/13/24_QON_QOB,,
E07,SYBR,Library,Unkn,3/13/24_QON_WBR,,
E08,SYBR,Library,Unkn,3/13/24_QON_SND,,
E09,SYBR,Library,Unkn,3/13/24_WIN_WKB,,
E10,SYBR,Library,Unkn,3/13/24_WIN_SHR,,
E11,SYBR,Library,Unkn,3/13/24_Tap Blank #2,,
E12,SYBR,Library,NTC,Neg,,
F01,SYBR,Library,Unkn,3/13/24_WKC_WIK,,
F02,SYBR,Library,Unkn,3/13/24_WKC_SMC,,
F03,SYBR,Library,Unkn,3/13/24_NWR_CPS,,
F04,SYBR,Library,Unkn,3/13/24_SGR_SLA,,
F05,SYBR,Library,Unkn,3/13/24_NIN_GHP,,
F06,SYBR,Library,Unkn,3/13/24_QON_QOB,,
F07,SYBR,Library,Unkn,3/13/24_QON_WBR,,
F08,SYBR,Library,Unkn,3/13/24_QON_SND,,
F09,SYBR,Library,Unkn,3/13/24_WIN_WKB,,
F10,SYBR,Library,Unkn,3/13/24_WIN_SHR,,
F11,SYBR,Library,Unkn,3/13/24_Tap Blank #2,,
F12,SYBR,Library,NTC,Neg,,
G01,SYBR,Library,Unkn,3/13/24_WKC_WIK spike,17.91,
G02,SYBR,Library,Unkn,3/13/24_WKC_SMC spike,17.67,
G03,SYBR,Library,Unkn,3/13/24_NWR_CPS spike,17.68,
G04,SYBR,Library,Unkn,3/13/24_SGR_SLA spike,17.75,
G05,SYBR,Library,Unkn,3/13/24_NIN_GHP spike,17.67,
G06,SYBR,Library,Unkn,3/13/24_QON_QOB spike,17.79,
G07,SYBR,Library,Unkn,3/13/24_QON_WBR spike,18.03,
G08,SYBR,Library,Unkn,3/13/24_QON_SND spike,17.81,
G09,SYBR,Library,Unkn,3/13/24_WIN_WKB spike,18.10,
G10,SYBR,Library,Unkn,3/13/24_WIN_SHR spike,17.83,
G11,SYBR,Library,Unkn,3/13/24_Tap Blank #2 spike,18.02,
G12,SYBR,Library,Pos Ctrl,Pos,18.25,
H01,SYBR,Library,Unkn,3/13/24_WKC_WIK spike,18.53,
H02,SYBR,Library,Unkn,3/13/24_WKC_SMC spike,18.06,
H03,SYBR,Library,Unkn,3/13/24_NWR_CPS spike,18.10,
H04,SYBR,Library,Unkn,3/13/24_SGR_SLA spike,18.16,
H05,SYBR,Library,Unkn,3/13/24_NIN_GHP spike,17.76,
H06,SYBR,Library,Unkn,3/13/24_QON_QOB spike,18.09,
H07,SYBR,Library,Unkn,3/13/24_QON_WBR spike,18.10,
H08,SYBR,Library,Unkn,3/13/24_QON_SND spike,17.99,
H09,SYBR,Library,Unkn,3/13/24_WIN_WKB spike,18.24,
H10,SYBR,Library,Unkn,3/13/24_WIN_SHR spike,18.28,
H11,SYBR,Library,Unkn,3/13/24_Tap Blank #2 spike,18.17,
H12,SYBR,Library,Pos Ctrl,Pos,18.45,
