File Name,27 AUG 24 PLATE 1.pcrd,,,,,
Created By User,NICOLE,,,,,
Notes,,,,,,
ID,27 AUG 24 PLATE 1,,,,,
Run Started,08/27/2024 13:57:21 UTC,,,,,
Run Ended,08/27/2024 15:31:07 UTC,,,,,
Sample Vol,20,,,,,
Lid Temp,105,,,,,
Protocol File Name,Unknown.prcl,,,,,
Plate Setup File Name,DefaultPlate.pltd,,,,,
Base Serial Number,795BR03699,,,,,
Optical Head Serial Number,795BR03699,,,,,
CFX Maestro Version,5.3.022.1030. ,,,,,
,,,,,,
Well group,All Wells,,,,,
Amplification step,3,,,,,
Melt step,,,,,,
,,,,,,
,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,SYBR,Library,Unkn,1/18/24_WPS_WPS,,
A02,SYBR,Library,Unkn,1/18/24_OHL_OHL,,
A03,SYBR,Library,Unkn,1/18/24_NIN_NIB,31.78,
A04,SYBR,Library,Unkn,1/18/24_NIN_HHP_1,,
A05,SYBR,Library,Unkn,1/18/24_NIN_HHP_2,,
A06,SYBR,Library,Unkn,1/18/24_NIN_WBA #1,33.76,
A07,SYBR,Library,Unkn,1/18/24_NIN_WBA #2,36.11,
A08,SYBR,Library,Unkn,1/18/24_POP_NOC,32.08,
A09,SYBR,Library,Unkn,1/18/24_POP_SEC,29.25,
A10,SYBR,Library,Unkn,1/18/24_POP_OUT,27.98,
A11,SYBR,Library,Unkn,1/18/24_PJ_CPS #1,34.31,
A12,SYBR,Library,NTC,Neg,,
B01,SYBR,Library,Unkn,1/18/24_WPS_WPS,,
B02,SYBR,Library,Unkn,1/18/24_OHL_OHL,,
B03,SYBR,Library,Unkn,1/18/24_NIN_NIB,32.22,
B04,SYBR,Library,Unkn,1/18/24_NIN_HHP_1,,
B05,SYBR,Library,Unkn,1/18/24_NIN_HHP_2,,
B06,SYBR,Library,Unkn,1/18/24_NIN_WBA #1,38.34,
B07,SYBR,Library,Unkn,1/18/24_NIN_WBA #2,,
B08,SYBR,Library,Unkn,1/18/24_POP_NOC,32.72,
B09,SYBR,Library,Unkn,1/18/24_POP_SEC,29.06,
B10,SYBR,Library,Unkn,1/18/24_POP_OUT,28.08,
B11,SYBR,Library,Unkn,1/18/24_PJ_CPS #1,35.24,
B12,SYBR,Library,NTC,Neg,,
C01,SYBR,Library,Unkn,1/18/24_WPS_WPS,,
C02,SYBR,Library,Unkn,1/18/24_OHL_OHL,,
C03,SYBR,Library,Unkn,1/18/24_NIN_NIB,32.18,
C04,SYBR,Library,Unkn,1/18/24_NIN_HHP_1,,
C05,SYBR,Library,Unkn,1/18/24_NIN_HHP_2,,
C06,SYBR,Library,Unkn,1/18/24_NIN_WBA #1,34.57,
C07,SYBR,Library,Unkn,1/18/24_NIN_WBA #2,,
C08,SYBR,Library,Unkn,1/18/24_POP_NOC,32.36,
C09,SYBR,Library,Unkn,1/18/24_POP_SEC,29.04,
C10,SYBR,Library,Unkn,1/18/24_POP_OUT,28.08,
C11,SYBR,Library,Unkn,1/18/24_PJ_CPS #1,35.96,
C12,SYBR,Library,NTC,Neg,,
D01,SYBR,Library,Unkn,1/18/24_WPS_WPS,,
D02,SYBR,Library,Unkn,1/18/24_OHL_OHL,,
D03,SYBR,Library,Unkn,1/18/24_NIN_NIB,32.54,
D04,SYBR,Library,Unkn,1/18/24_NIN_HHP_1,38.15,
D05,SYBR,Library,Unkn,1/18/24_NIN_HHP_2,,
D06,SYBR,Library,Unkn,1/18/24_NIN_WBA #1,38.24,
D07,SYBR,Library,Unkn,1/18/24_NIN_WBA #2,,
D08,SYBR,Library,Unkn,1/18/24_POP_NOC,31.64,
D09,SYBR,Library,Unkn,1/18/24_POP_SEC,29.31,
D10,SYBR,Library,Unkn,1/18/24_POP_OUT,28.08,
D11,SYBR,Library,Unkn,1/18/24_PJ_CPS #1,33.32,
D12,SYBR,Library,NTC,Neg,,
E01,SYBR,Library,Unkn,1/18/24_WPS_WPS,,
E02,SYBR,Library,Unkn,1/18/24_OHL_OHL,,
E03,SYBR,Library,Unkn,1/18/24_NIN_NIB,31.73,
E04,SYBR,Library,Unkn,1/18/24_NIN_HHP_1,,
E05,SYBR,Library,Unkn,1/18/24_NIN_HHP_2,,
E06,SYBR,Library,Unkn,1/18/24_NIN_WBA #1,36.04,
E07,SYBR,Library,Unkn,1/18/24_NIN_WBA #2,,
E08,SYBR,Library,Unkn,1/18/24_POP_NOC,33.15,
E09,SYBR,Library,Unkn,1/18/24_POP_SEC,28.90,
E10,SYBR,Library,Unkn,1/18/24_POP_OUT,28.23,
E11,SYBR,Library,Unkn,1/18/24_PJ_CPS #1,33.18,
E12,SYBR,Library,NTC,Neg,,
