File Name,30 AUG 24 PLATE 1.pcrd,,,,,
Created By User,NICOLE,,,,,
Notes,,,,,,
ID,30 AUG 24 PLATE 1,,,,,
Run Started,08/30/2024 15:41:33 UTC,,,,,
Run Ended,08/30/2024 17:15:04 UTC,,,,,
Sample Vol,20,,,,,
Lid Temp,105,,,,,
Protocol File Name,Unknown.prcl,,,,,
Plate Setup File Name,DefaultPlate.pltd,,,,,
Base Serial Number,795BR03699,,,,,
Optical Head Serial Number,795BR03699,,,,,
CFX Maestro Version,5.3.022.1030. ,,,,,
,,,,,,
Well group,All Wells,,,,,
Amplification step,3,,,,,
Melt step,,,,,,
,,,,,,
,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,SYBR,Library,Unkn,3/19/24_NAN_EDI,,
A02,SYBR,Library,Unkn,3/19/24_EPS_DMF,,
A03,SYBR,Library,Unkn,3/19/24_SKR_SKR,,
A04,SYBR,Library,Unkn,3/19/24_MHB_MHB,,
A05,SYBR,Library,Unkn,3/19/24_EPS_EPS,,
A06,SYBR,Library,Unkn,3/19/24_WPS_WPS,,
A07,SYBR,Library,Unkn,3/19/24_OHL_OHL,,
A08,SYBR,Library,Unkn,3/20/24_NWR_SPB,,
A09,SYBR,Library,Unkn,3/20/24_NWR_NRB,,
A10,SYBR,Library,Unkn,3/20/24_NWR_BTR,,
A11,SYBR,Library,Unkn,3/20/24_NWR_UPP,,
A12,SYBR,Library,NTC,Neg,,
B01,SYBR,Library,Unkn,3/19/24_NAN_EDI,,
B02,SYBR,Library,Unkn,3/19/24_EPS_DMF,,
B03,SYBR,Library,Unkn,3/19/24_SKR_SKR,,
B04,SYBR,Library,Unkn,3/19/24_MHB_MHB,,
B05,SYBR,Library,Unkn,3/19/24_EPS_EPS,,
B06,SYBR,Library,Unkn,3/19/24_WPS_WPS,,
B07,SYBR,Library,Unkn,3/19/24_OHL_OHL,,
B08,SYBR,Library,Unkn,3/20/24_NWR_SPB,,
B09,SYBR,Library,Unkn,3/20/24_NWR_NRB,,
B10,SYBR,Library,Unkn,3/20/24_NWR_BTR,,
B11,SYBR,Library,Unkn,3/20/24_NWR_UPP,,
B12,SYBR,Library,NTC,Neg,,
C01,SYBR,Library,Unkn,3/19/24_NAN_EDI,,
C02,SYBR,Library,Unkn,3/19/24_EPS_DMF,,
C03,SYBR,Library,Unkn,3/19/24_SKR_SKR,,
C04,SYBR,Library,Unkn,3/19/24_MHB_MHB,,
C05,SYBR,Library,Unkn,3/19/24_EPS_EPS,,
C06,SYBR,Library,Unkn,3/19/24_WPS_WPS,,
C07,SYBR,Library,Unkn,3/19/24_OHL_OHL,,
C08,SYBR,Library,Unkn,3/20/24_NWR_SPB,,
C09,SYBR,Library,Unkn,3/20/24_NWR_NRB,,
C10,SYBR,Library,Unkn,3/20/24_NWR_BTR,,
C11,SYBR,Library,Unkn,3/20/24_NWR_UPP,,
C12,SYBR,Library,NTC,Neg,,
D01,SYBR,Library,Unkn,3/19/24_NAN_EDI,,
D02,SYBR,Library,Unkn,3/19/24_EPS_DMF,,
D03,SYBR,Library,Unkn,3/19/24_SKR_SKR,,
D04,SYBR,Library,Unkn,3/19/24_MHB_MHB,,
D05,SYBR,Library,Unkn,3/19/24_EPS_EPS,,
D06,SYBR,Library,Unkn,3/19/24_WPS_WPS,,
D07,SYBR,Library,Unkn,3/19/24_OHL_OHL,,
D08,SYBR,Library,Unkn,3/20/24_NWR_SPB,,
D09,SYBR,Library,Unkn,3/20/24_NWR_NRB,,
D10,SYBR,Library,Unkn,3/20/24_NWR_BTR,,
D11,SYBR,Library,Unkn,3/20/24_NWR_UPP,,
D12,SYBR,Library,NTC,Neg,,
E01,SYBR,Library,Unkn,3/19/24_NAN_EDI,,
E02,SYBR,Library,Unkn,3/19/24_EPS_DMF,,
E03,SYBR,Library,Unkn,3/19/24_SKR_SKR,,
E04,SYBR,Library,Unkn,3/19/24_MHB_MHB,,
E05,SYBR,Library,Unkn,3/19/24_EPS_EPS,,
