B08,SYBR,Library,Unkn,1/26/24_WIN_WKB,,
B09,SYBR,Library,Unkn,1/26/24_WIN_SHR,38.40,
B10,SYBR,Library,Unkn,1/26/24_Tap Blank #1,,
B11,SYBR,Library,Unkn,1/26/24_Tap Blank #2,,
B12,SYBR,Library,NTC,Neg,,
C01,SYBR,Library,Unkn,1/26/24_WKC_SMC,32.15,
C02,SYBR,Library,Unkn,1/26/24_WKC_WIK,,
C03,SYBR,Library,Unkn,1/26/24_SGR_SLA,,
C04,SYBR,Library,Unkn,1/26/24_NIN_GHP,33.05,
C05,SYBR,Library,Unkn,1/26/24_QON_WBR,,
C06,SYBR,Library,Unkn,1/26/24_QON_QOB,38.69,
C07,SYBR,Library,Unkn,1/26/24_QON_SND,,
C08,SYBR,Library,Unkn,1/26/24_WIN_WKB,37.25,
C09,SYBR,Library,Unkn,1/26/24_WIN_SHR,,
C10,SYBR,Library,Unkn,1/26/24_Tap Blank #1,,
C11,SYBR,Library,Unkn,1/26/24_Tap Blank #2,,
C12,SYBR,Library,NTC,Neg,,
D01,SYBR,Library,Unkn,1/26/24_WKC_SMC,31.99,
D02,SYBR,Library,Unkn,1/26/24_WKC_WIK,,
D03,SYBR,Library,Unkn,1/26/24_SGR_SLA,38.20,
D04,SYBR,Library,Unkn,1/26/24_NIN_GHP,32.47,
D05,SYBR,Library,Unkn,1/26/24_QON_WBR,39.20,
D06,SYBR,Library,Unkn,1/26/24_QON_QOB,39.03,
D07,SYBR,Library,Unkn,1/26/24_QON_SND,38.68,
D08,SYBR,Library,Unkn,1/26/24_WIN_WKB,37.97,
D09,SYBR,Library,Unkn,1/26/24_WIN_SHR,,
D10,SYBR,Library,Unkn,1/26/24_Tap Blank #1,37.59,
D11,SYBR,Library,Unkn,1/26/24_Tap Blank #2,,
D12,SYBR,Library,NTC,Neg,,
E01,SYBR,Library,Unkn,1/26/24_WKC_SMC,31.82,
E02,SYBR,Library,Unkn,1/26/24_WKC_WIK,,
E03,SYBR,Library,Unkn,1/26/24_SGR_SLA,37.13,
E04,SYBR,Library,Unkn,1/26/24_NIN_GHP,32.90,
E05,SYBR,Library,Unkn,1/26/24_QON_WBR,36.68,
E06,SYBR,Library,Unkn,1/26/24_QON_QOB,36.28,
E07,SYBR,Library,Unkn,1/26/24_QON_SND,,
E08,SYBR,Library,Unkn,1/26/24_WIN_WKB,,
E09,SYBR,Library,Unkn,1/26/24_WIN_SHR,,
E10,SYBR,Library,Unkn,1/26/24_Tap Blank #1,,
E11,SYBR,Library,Unkn,1/26/24_Tap Blank #2,,
E12,SYBR,Library,NTC,Neg,,
F01,SYBR,Library,Unkn,1/26/24_WKC_SMC,31.33,
F02,SYBR,Library,Unkn,1/26/24_WKC_WIK,,
F03,SYBR,Library,Unkn,1/26/24_SGR_SLA,,
F04,SYBR,Library,Unkn,1/26/24_NIN_GHP,35.20,
F05,SYBR,Library,Unkn,1/26/24_QON_WBR,,
F06,SYBR,Library,Unkn,1/26/24_QON_QOB,35.94,
F07,SYBR,Library,Unkn,1/26/24_QON_SND,,
F08,SYBR,Library,Unkn,1/26/24_WIN_WKB,,
F09,SYBR,Library,Unkn,1/26/24_WIN_SHR,,
F10,SYBR,Library,Unkn,1/26/24_Tap Blank #1,,
F11,SYBR,Library,Unkn,1/26/24_Tap Blank #2,37.12,
F12,SYBR,Library,NTC,Neg,,
G01,SYBR,Library,Unkn,1/26/24_WKC_SMC spike,9.74,
G02,SYBR,Library,Unkn,1/26/24_WKC_WIK spike,9.90,
G03,SYBR,Library,Unkn,1/26/24_SGR_SLA spike,9.97,
G04,SYBR,Library,Unkn,1/26/24_NIN_GHP spike,9.72,
G05,SYBR,Library,Unkn,1/26/24_QON_WBR spike,9.84,
G06,SYBR,Library,Unkn,1/26/24_QON_QOB spike,9.95,
G07,SYBR,Library,Unkn,1/26/24_QON_SND spike,9.83,
G08,SYBR,Library,Unkn,1/26/24_WIN_WKB spike,9.86,
G09,SYBR,Library,Unkn,1/26/24_WIN_SHR spike,9.94,
G10,SYBR,Library,Unkn,1/26/24_Tap Blank #1 spike,9.91,
G11,SYBR,Library,Unkn,1/26/24_Tap Blank #2 spike,10.02,
G12,SYBR,Library,Pos Ctrl,Pos,10.12,
H01,SYBR,Library,Unkn,1/26/24_WKC_SMC spike,10.18,
H02,SYBR,Library,Unkn,1/26/24_WKC_WIK spike,10.03,
H03,SYBR,Library,Unkn,1/26/24_SGR_SLA spike,10.08,
H04,SYBR,Library,Unkn,1/26/24_NIN_GHP spike,9.97,
H05,SYBR,Library,Unkn,1/26/24_QON_WBR spike,9.98,
H06,SYBR,Library,Unkn,1/26/24_QON_QOB spike,10.11,
H07,SYBR,Library,Unkn,1/26/24_QON_SND spike,10.07,
H08,SYBR,Library,Unkn,1/26/24_WIN_WKB spike,10.02,
H09,SYBR,Library,Unkn,1/26/24_WIN_SHR spike,10.48,
H10,SYBR,Library,Unkn,1/26/24_Tap Blank #1 spike,10.03,
H11,SYBR,Library,Unkn,1/26/24_Tap Blank #2 spike,10.16,
H12,SYBR,Library,Pos Ctrl,Pos,10.23,
