File Name,6 SEPT 2024 PLATE 1.pcrd,,,,,
Created By User,NICOLE,,,,,
Notes,,,,,,
ID,6 SEP 2024 PLATE 1,,,,,
Run Started,09/06/2024 15:50:06 UTC,,,,,
Run Ended,09/06/2024 17:23:52 UTC,,,,,
Sample Vol,20,,,,,
Lid Temp,105,,,,,
Protocol File Name,Unknown.prcl,,,,,
Plate Setup File Name,DefaultPlate.pltd,,,,,
Base Serial Number,795BR03699,,,,,
Optical Head Serial Number,795BR03699,,,,,
CFX Maestro Version,5.3.022.1030. ,,,,,
,,,,,,
Well group,All Wells,,,,,
Amplification step,3,,,,,
Melt step,,,,,,
,,,,,,
,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,SYBR,Library,Unkn,1/18/24_Tap Blank #1,36.05,
A02,SYBR,Library,Unkn,1/24/24_DI Blank #1,,
A03,SYBR,Library,Unkn,1/24/24_DI Blank #2,,
A04,SYBR,Library,Unkn,1/26/24_Tap Blank #1,,
A05,SYBR,Library,Unkn,1/26/24_Tap Blank #2,,
A06,SYBR,Library,Unkn,2/6/24_Tap Blank #1,,
A07,SYBR,Library,Unkn,2/6/24_Tap Blank #2,34.53,
A08,SYBR,Library,Unkn,2/7/24_Tap Blank #2,,
A09,SYBR,Library,Unkn,2/21/24_Tap Blank #1,39.34,
A10,SYBR,Library,Unkn,3/18/24_Tap Blank #1,36.96,
A11,SYBR,Library,Unkn,3/22/24_Tap Blank #1,,
A12,SYBR,Library,NTC,Neg,,
B01,SYBR,Library,Unkn,1/18/24_Tap Blank #1,,
B02,SYBR,Library,Unkn,1/24/24_DI Blank #1,,
B03,SYBR,Library,Unkn,1/24/24_DI Blank #2,,
B04,SYBR,Library,Unkn,1/26/24_Tap Blank #1,,
B05,SYBR,Library,Unkn,1/26/24_Tap Blank #2,,
B06,SYBR,Library,Unkn,2/6/24_Tap Blank #1,36.33,
B07,SYBR,Library,Unkn,2/6/24_Tap Blank #2,33.54,
B08,SYBR,Library,Unkn,2/7/24_Tap Blank #2,,
B09,SYBR,Library,Unkn,2/21/24_Tap Blank #1,,
B10,SYBR,Library,Unkn,3/18/24_Tap Blank #1,38.07,
B11,SYBR,Library,Unkn,3/22/24_Tap Blank #1,,
B12,SYBR,Library,NTC,Neg,,
C01,SYBR,Library,Unkn,1/18/24_Tap Blank #1,37.27,
C02,SYBR,Library,Unkn,1/24/24_DI Blank #1,,
C03,SYBR,Library,Unkn,1/24/24_DI Blank #2,,
C04,SYBR,Library,Unkn,1/26/24_Tap Blank #1,,
C05,SYBR,Library,Unkn,1/26/24_Tap Blank #2,37.82,
C06,SYBR,Library,Unkn,2/6/24_Tap Blank #1,,
C07,SYBR,Library,Unkn,2/6/24_Tap Blank #2,34.04,
C08,SYBR,Library,Unkn,2/7/24_Tap Blank #2,,
C09,SYBR,Library,Unkn,2/21/24_Tap Blank #1,,
C10,SYBR,Library,Unkn,3/18/24_Tap Blank #1,36.95,
C11,SYBR,Library,Unkn,3/22/24_Tap Blank #1,38.42,
C12,SYBR,Library,NTC,Neg,,
D01,SYBR,Library,Unkn,1/18/24_Tap Blank #1,38.10,
D02,SYBR,Library,Unkn,1/24/24_DI Blank #1,,
D03,SYBR,Library,Unkn,1/24/24_DI Blank #2,,
D04,SYBR,Library,Unkn,1/26/24_Tap Blank #1,,
D05,SYBR,Library,Unkn,1/26/24_Tap Blank #2,,
D06,SYBR,Library,Unkn,2/6/24_Tap Blank #1,,
D07,SYBR,Library,Unkn,2/6/24_Tap Blank #2,34.10,
D08,SYBR,Library,Unkn,2/7/24_Tap Blank #2,,
D09,SYBR,Library,Unkn,2/21/24_Tap Blank #1,,
D10,SYBR,Library,Unkn,3/18/24_Tap Blank #1,,
D11,SYBR,Library,Unkn,3/22/24_Tap Blank #1,,
D12,SYBR,Library,NTC,Neg,,
E01,SYBR,Library,Unkn,1/18/24_Tap Blank #1,,
E02,SYBR,Library,Unkn,1/24/24_DI Blank #1,,
E03,SYBR,Library,Unkn,1/24/24_DI Blank #2,,
E04,SYBR,Library,Unkn,1/26/24_Tap Blank #1,,
E05,SYBR,Library,Unkn,1/26/24_Tap Blank #2,,
E06,SYBR,Library,Unkn,2/6/24_Tap Blank #1,,
E07,SYBR,Library,Unkn,2/6/24_Tap Blank #2,34.90,
E08,SYBR,Library,Unkn,2/7/24_Tap Blank #2,,
E09,SYBR,Library,Unkn,2/21/24_Tap Blank #1,,
E10,SYBR,Library,Unkn,3/18/24_Tap Blank #1,37.80,
E11,SYBR,Library,Unkn,3/22/24_Tap Blank #1,,
E12,SYBR,Library,NTC,Neg,,
F01,SYBR,Library,Unkn,1/18/24_Tap Blank #1,36.55,
F02,SYBR,Library,Unkn,1/24/24_DI Blank #1,36.46,
F03,SYBR,Library,Unkn,1/24/24_DI Blank #2,,
F04,SYBR,Library,Unkn,1/26/24_Tap Blank #1,,
F05,SYBR,Library,Unkn,1/26/24_Tap Blank #2,,
F06,SYBR,Library,Unkn,2/6/24_Tap Blank #1,,
F07,SYBR,Library,Unkn,2/6/24_Tap Blank #2,33.73,
F08,SYBR,Library,Unkn,2/7/24_Tap Blank #2,,
F09,SYBR,Library,Unkn,2/21/24_Tap Blank #1,,
F10,SYBR,Library,Unkn,3/18/24_Tap Blank #1,37.33,
F11,SYBR,Library,Unkn,3/22/24_Tap Blank #1,,
F12,SYBR,Library,NTC,Neg,,
G01,SYBR,Library,Unkn,1/18/24_Tap Blank #1 spike,10.63,
G02,SYBR,Library,Unkn,1/24/24_DI Blank #1 spike,10.86,
G03,SYBR,Library,Unkn,1/24/24_DI Blank #2 spike,10.60,
G04,SYBR,Library,Unkn,1/26/24_Tap Blank #1 spike,10.53,
G05,SYBR,Library,Unkn,1/26/24_Tap Blank #2 spike,10.36,
G06,SYBR,Library,Unkn,2/6/24_Tap Blank #1 spike,10.51,
G07,SYBR,Library,Unkn,2/6/24_Tap Blank #2 spike,11.49,
G08,SYBR,Library,Unkn,2/7/24_Tap Blank #2 spike,11.70,
G09,SYBR,Library,Unkn,2/21/24_Tap Blank #1 spike,17.46,
G10,SYBR,Library,Unkn,3/18/24_Tap Blank #1 spike,10.27,
G11,SYBR,Library,Unkn,3/22/24_Tap Blank #1 spike,12.07,
G12,SYBR,Library,Pos Ctrl,Pos,11.03,
H01,SYBR,Library,Unkn,1/18/24_Tap Blank #1 spike,11.12,
H02,SYBR,Library,Unkn,1/24/24_DI Blank #1 spike,12.69,
H03,SYBR,Library,Unkn,1/24/24_DI Blank #2 spike,13.53,
H04,SYBR,Library,Unkn,1/26/24_Tap Blank #1 spike,10.69,
H05,SYBR,Library,Unkn,1/26/24_Tap Blank #2 spike,10.60,
H06,SYBR,Library,Unkn,2/6/24_Tap Blank #1 spike,10.61,
H07,SYBR,Library,Unkn,2/6/24_Tap Blank #2 spike,11.82,
H08,SYBR,Library,Unkn,2/7/24_Tap Blank #2 spike,12.08,
H09,SYBR,Library,Unkn,2/21/24_Tap Blank #1 spike,12.21,
H10,SYBR,Library,Unkn,3/18/24_Tap Blank #1 spike,12.06,
H11,SYBR,Library,Unkn,3/22/24_Tap Blank #1 spike,10.63,
H12,SYBR,Library,Pos Ctrl,Pos,11.10,
