E09,SYBR,Library,Unkn,3/19/24_IPC_BBC,,
E10,SYBR,Library,Unkn,3/19/24_Tap Blank #1,,
E11,SYBR,Library,Unkn,3/19/24_Tap Blank #2,,
E12,SYBR,Library,NTC,Neg,,
F01,SYBR,Library,Unkn,3/18/24_PJP_CPF,,
F02,SYBR,Library,Unkn,3/18/24_PJP_UPP #1,,
F03,SYBR,Library,Unkn,3/18/24_PJP_UPP #2,,
F04,SYBR,Library,Unkn,3/18/24_POP_OUT,,
F05,SYBR,Library,Unkn,3/18/24_POP_SEC,34.67,
F06,SYBR,Library,Unkn,3/18/24_POP_NOC,,
F07,SYBR,Library,Unkn,3/19/24_GBP_OCA,,
F08,SYBR,Library,Unkn,3/19/24_IPC_GCO,,
F09,SYBR,Library,Unkn,3/19/24_IPC_BBC,,
F10,SYBR,Library,Unkn,3/19/24_Tap Blank #1,,
F11,SYBR,Library,Unkn,3/19/24_Tap Blank #2,,
F12,SYBR,Library,NTC,Neg,,
G01,SYBR,Library,Unkn,3/18/24_PJP_CPF spike,18.06,
G02,SYBR,Library,Unkn,3/18/24_PJP_UPP #1 spike,18.01,
G03,SYBR,Library,Unkn,3/18/24_PJP_UPP #2 spike,17.92,
G04,SYBR,Library,Unkn,3/18/24_POP_OUT spike,17.99,
G05,SYBR,Library,Unkn,3/18/24_POP_SEC spike,17.96,
G06,SYBR,Library,Unkn,3/18/24_POP_NOC spike,17.89,
G07,SYBR,Library,Unkn,3/19/24_GBP_OCA spike,17.78,
G08,SYBR,Library,Unkn,3/19/24_IPC_GCO spike,17.77,
G09,SYBR,Library,Unkn,3/19/24_IPC_BBC spike,17.43,
G10,SYBR,Library,Unkn,3/19/24_Tap Blank #1 spike,17.42,
G11,SYBR,Library,Unkn,3/19/24_Tap Blank #2 spike,17.81,
G12,SYBR,Library,Pos Ctrl,Pos,17.95,
H01,SYBR,Library,Unkn,3/18/24_PJP_CPF spike,18.08,
H02,SYBR,Library,Unkn,3/18/24_PJP_UPP #1 spike,18.16,
H03,SYBR,Library,Unkn,3/18/24_PJP_UPP #2 spike,18.32,
H04,SYBR,Library,Unkn,3/18/24_POP_OUT spike,18.35,
H05,SYBR,Library,Unkn,3/18/24_POP_SEC spike,18.20,
H06,SYBR,Library,Unkn,3/18/24_POP_NOC spike,18.32,
H07,SYBR,Library,Unkn,3/19/24_GBP_OCA spike,18.02,
H08,SYBR,Library,Unkn,3/19/24_IPC_GCO spike,17.66,
H09,SYBR,Library,Unkn,3/19/24_IPC_BBC spike,17.78,
H10,SYBR,Library,Unkn,3/19/24_Tap Blank #1 spike,18.00,
H11,SYBR,Library,Unkn,3/19/24_Tap Blank #2 spike,17.86,
H12,SYBR,Library,Pos Ctrl,Pos,18.11,
