ASV_ID	TDL_EC_49_12S	TDL_FS_10_12S	TDL_FS_11_12S	TDL_FS_12_12S	TDL_FS_13_12S	TDL_FS_14_12S	TDL_FS_15_12S	TDL_FS_16_12S	TDL_FS_17_12S	TDL_FS_18_12S	TDL_FS_19_12S	TDL_FS_1_12S	TDL_FS_20_12S	TDL_FS_21_12S	TDL_FS_22_12S	TDL_FS_23_12S	TDL_FS_24_12S	TDL_FS_25_12S	TDL_FS_26_12S	TDL_FS_27_12S	TDL_FS_28_12S	TDL_FS_29_12S	TDL_FS_2_12S	TDL_FS_30_12S	TDL_FS_31_12S	TDL_FS_32_12S	TDL_FS_33_12S	TDL_FS_34_12S	TDL_FS_35_12S	TDL_FS_36_12S	TDL_FS_37_12S	TDL_FS_38_12S	TDL_FS_39_12S	TDL_FS_3_12S	TDL_FS_40_12S	TDL_FS_41_12S	TDL_FS_42_12S	TDL_FS_43_12S	TDL_FS_44_12S	TDL_FS_45_12S	TDL_FS_46_12S	TDL_FS_47_12S	TDL_FS_48_12S	TDL_FS_4_12S	TDL_FS_5_12S	TDL_FS_6_12S	TDL_FS_7_12S	TDL_FS_8_12S	TDL_FS_9_12S
9f4285ab8775db6b862ee4fb416f0f5d	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
a03c9ac910eb4ecfb8c000676b203e5d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1205	0	0	0	0	0	0	0	0	0	0	1019	0	0	0	0	0	0	0	0	0	0	0	0	38	57	13
a1f66fcba0bd12eed7a60901bd8c6010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0
a1fb5d30d90816d888178ddb1d32c7f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2fe14681b6882dae6031c03a7a57edb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a4a495dca8d3677dc8e9fb34a25824f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0
a4b405cc66f299e97dadd819df69960d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a4bfec56d00b2741e09bd9ec98bd80ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	177	205	3	26	0	21	0	3	325	0	0	0	103	10	0	0	0	0	0	543	179	0	6	10	55	0	0	0	0	0	0
a4d945d1dcb107235ad37de2408c5919	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	12	0	250	61	61	0	0	0	59	0	0	0	7	54	25	0	0	0	0	0	0
a4e47d1dff582871fda7ffc26a58df8f	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a4e8997c6347c55b72f81e0accce0c37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6bf1361741b5eda21b4d05f18f04a90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
a6dd88019e02cfdac730a5083682d5e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
a8e2bd18e133a175288a5ca87a2eb2df	205	0	0	0	0	0	0	0	0	22	0	104	0	0	0	0	75	0	0	0	0	0	0	0	0	0	533	0	8	0	0	0	164	237	41	0	0	0	0	0	20	105	124	310	0	0	0	0	0
a9fb819691652b5457d9b664612cd8b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac2e1a9dfb899519fddd499ec1d43012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0
ac8633aaf70a6d48e9c36256f436f14f	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aca1bb8ded346d0c6b61d2b5925a536c	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae8a530856a1728978793ac56ba9092e	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af3a58f2cb86abc3a30f769011a6ccc2	0	0	0	0	0	0	0	0	0	0	0	622	0	0	283	0	0	0	57	0	0	0	0	0	0	52	0	163	17	0	0	0	19	32	0	19	23	0	0	95	5	60	91	0	0	0	0	8	0
b0752a7851e160c446c3e282a89e54ea	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	22	0	0	0	39	0	0	0	24	0	0	9	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
b22dff15a55064707815d9f1a8753d84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	121	0	0	0	32	41	0	0	10	0	0	0	56	0	0	0	0	0	0	0	7	73	12	0	0	0	0	0	0
b284be2468ec043d9372ec759f59e46e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0
b29a188a6e4589bbbcc9ae9c5e5570bd	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	48	0	0	0	129	0	12	0	0	0	0	0	13	120	98	0	0	0	0	0	0
b3a5f2740dbcb48ea096c5c00d117f82	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b45f5a79f080475521114b63aa9bd7d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b482cfb3fb1a4b2ee313b04c480960a4	59	34	51	48	0	17	12	11	0	0	8	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	12	5	0	0	0	0	0	0	0	0	9	13	5	78	10	12
b4f42eade7a87f2cd8f3968640d83f97	0	0	8	0	0	0	0	0	0	0	0	171	0	60	0	0	0	319	75	133	200	72	197	54	600	38	217	390	44	90	319	104	16	0	180	115	117	918	207	259	26	35	52	0	0	0	0	0	10
b52f04914a91f2d5d3e9c5adf1fde264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b601aa8c7097e2da4261351f59991d47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	37	44	10	0	0	31	0	124	564	40	201	68	0	76	0	0	0	0	0	0	0	4	49	70	0	0	0	0	0	0
b61cc19540f9627af5070110979ebf91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b64d25b5d732ee0c14d7074ecd21c975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b6d465e03e63aa427ad45bc4be0b4e81	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b77ccfdda9f1f29ece504297394b4c47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b7b35bf53a25eef31602b3f785c925e9	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b85d30e7e00112806dc705a8c3e59730	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
b98d245c042075fa94c4a01ffd4f9db8	0	0	0	3	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	100	0	144	19	0	26	0	63	17	94	0	0	23	0	0	0	0	0	0	1	6	42	6	0	0	0	0	0	0
b9ae7f2a27e7206096d9a08dcf2532eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b9def2b5171854db3c085e09e3d71d25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba06b18e8bb2ff80ea467560ae86b672	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	10	200	0	0	0	0	0	0	0	0	0	0	0	144	0	79	18
bab216b662bce89d9bca25b2103fd8ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb0306dd4e70d617a1cb9a45bf9329fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bbd6b723329db44753870a56d15bdbd6	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bcbd43d985c17b122ecef7c3c46ae4d1	260	0	73	80	0	136	106	292	56	192	248	61	217	463	585	7996	5924	0	408	151	44	31	0	357	135	0	94	0	30	0	128	231	78	0	81	49	182	654	365	213	12	44	668	0	0	0	0	0	0
bcf13bc540e00c02358754d8a1b40a9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bda7407b19e08a674953008a77085c65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bdb87097756f45aa57e56f1d9f456f26	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be673ad467ff44bc0abd3bb295454550	0	0	0	0	0	15	19	0	54	529	838	0	203	716	876	900	1213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	42	0	0	29	0	0
bf509309733cfe62da0a2970c467cff2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	0	0	305	0	0	0	0	0	695	70	231	0	10	19	0	0	62	0	0	750	0	0	0	167	10	113	0	0	0	0	0	0	0
bf5e2117b32708e4ee57e05933da521a	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bfab25a003878187c8038ee55fdb7a53	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bfb5a4c69c13b1f5709aa1ed775a7758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c030ecad0cd0504068af5f150dc7b103	0	8	0	2	3	32	190	0	5	87	0	0	0	474	591	0	0	0	0	0	0	0	287	0	0	0	0	0	45	0	0	56	17	21	51	32	0	0	0	0	5	29	79	573	165	2	33	23	20
c07029c83d2f743f61a7b33d43ed9097	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c08b1e5add3f762b95ae3181f79989db	71	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	58	0	0	0	57	169	0	29	0	0	72	9	0	0	30	0	0	0	0	28	21	0	0	0	0	0	0
c0b18824ab60460cd31eed51f737f882	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1835a8b19228bca70eb11b796bd8c50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1f17b3dc22ac71ee83288f654c93bb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c20012982895b04d13de2f753fab6067	0	12	7	7	0	0	11	0	6	0	168	93	0	59	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	72	12	47	15	19
c2eec37adc5bf86b34f02e474e5c5a7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3c1eef842835b054ec197ec4c454a90	0	0	0	0	0	0	0	0	63	95	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	66	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3fc0601758785a42422d73338a27546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c452739bc99b32eb44344da1766f1d5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c454cbfa342304f0b252b0244f9a823d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0
c4958160589edf0a6ec5375728704778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
c5267bfe071a69f2920e4b685112f9cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c52bccc0b786e8759228186240c80880	0	0	0	0	0	0	30	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	25	0	0	0	0	0	4	77	0	0	0	0	0	0	0	6	26	0	0	0	0	0	0	0
c6fb6ec7b54604e09c4516277c4d4f8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c73c11c0d8b73d825099e12aaaefb637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c73cefb2b4ac8de08ae0c68341cbb28f	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c852934d5bcaffe502099acbee274eb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c972de9c10572043855aaca4a4da68f4	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9bb5d5fc530c1dca2f73a53bb77141c	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0
cab478dd06f6deaefd00712230815e9e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb17be39fabe38eb2368ba0635321393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc23248fc9f0058810041c6090c99461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd35b1da3450d5271d56dc8ef094f5a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0
ceac291e523f39df3bc8e956d14c5e0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ced5f183dc83bf9a3831984cefa3b3a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
d1037cb2974d16fd6737caf7d268aea3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1af29b8548fccd9f3eada2b18f0eac9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1de955bd9480b3f0c70f78caec5a443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2066edb0e2a2c067ffd4f110b6de60b	0	277	332	363	0	0	37	64	0	0	0	0	0	0	0	0	0	24	0	39	0	46	0	24	0	0	229	0	0	0	0	0	0	80	0	0	0	0	0	0	7	0	0	153	0	0	384	143	195
d26fe7b35e96761f43efea7dd9e9d99f	1776	20	0	0	0	35	47	0	14	0	0	27	73	156	0	848	857	582	266	166	299	43	0	83	82	310	464	137	228	277	483	643	1769	0	415	96	127	772	290	82	205	1436	1481	0	0	31	604	1241	22
d33d1d19c918f501785c1b1c4c550b91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	231	0	0	0	0	30	0	0	0	0	0	0	0	2	43	18	0	0	0	0	0	0
d34820a8c9954e292ea9dbc76f4275b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0
d38ddf42991220b32db6fa282e77c0f5	2895	0	0	0	0	530	386	0	0	0	1072	0	751	384	0	1326	792	92	426	27	466	48	70	46	305	388	1265	466	629	396	491	285	3375	0	523	39	213	0	0	1	347	2686	3349	0	0	13	0	0	0
d3b57d4cf93def7c41d4b9baced940d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
d3fd621ceebbbfd380273b3865c1ede9	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4fd97e68293a29065e0fa6cdc98d899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	1	1	588	63	178	2	10	120	0	0	0	0	0	0
d6cdcb2444b6a7a5ac1b507c20249de6	0	716	401	619	0	0	0	0	0	0	0	121	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	31	0	0	0	0	0	0	0	0	0	0	53	843	360	113
d8de668ed4c19b2b2ea845f3db18ae79	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8fb6776dc893a275f6d1077c9da49d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d964add43fe0c3212cbe19a066dc2a13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
d9d5fbea7a36e93d9545c7cd9047783d	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	106	58	0	0	131	0	17	0	0	0	0	0	15	84	48	0	0	0	0	0	0
da72262bbf5d38cc328ee1afc64d9e23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
daa05108bed6292fbd2eedef6214fdff	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
db8615250f29272019fe417d96bf08f3	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	212	58	0	0	0	18	0	40	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dcefe03c2bfdab295061c42e6a99d18e	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dd13f5f52e913c432ce4aac4d436eedb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0
de8339905c2655847248b3084379b474	0	326	167	50	0	204	9	23	0	46	78	1479	75	90	74	861	1071	2590	1744	1872	1337	604	35	1379	456	276	467	775	629	1280	167	14	26	157	47	48	40	213	0	191	22	35	482	0	365	58	186	131	707
de88db1d4646866c2a97427a4a9d10f3	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dedc23ac2bedc9a49f0d9d5f2092f08a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
df16bf5ad89bf233d6bd539e611b029a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df263dae379496c7e522db8a7dbc01c9	0	0	0	0	0	0	0	0	0	6	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	18	0	0	0	0	0	39	0	0
df675bba40a28ae7813f1f1ccfd8ce4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0
df6846357baa6a9fecd66b4a1ba513a8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e2392713083c8f6836988e5ffdb170c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e36c1eb1045872d1add81144e364c9b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0
e3e0814edb6112692d96797117949489	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e468b57f39f048ada7562924022dc516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
